'Constraint';'Template';'Activation';'Target';'Support';'Confidence level';'Interest factor'
'NotChainSuccession(11_AH_II_010, 04_BPT_030)';'NotChainSuccession';'11_AH_II_010';'04_BPT_030';1.000;0.234;0.142
'RespondedExistence(11_AH_II_010, 05_EIND_010)';'RespondedExistence';'11_AH_II_010';'05_EIND_010';0.529;0.321;0.204
'NotChainSuccession(11_AH_II_010, 05_EIND_010)';'NotChainSuccession';'11_AH_II_010';'05_EIND_010';0.998;0.606;0.386
'NotChainSuccession(11_AH_II_010, 06_VD_010)';'NotChainSuccession';'11_AH_II_010';'06_VD_010';0.995;0.334;0.203
'RespondedExistence(11_AH_II_010, 08_AWB45_005)';'RespondedExistence';'11_AH_II_010';'08_AWB45_005';0.808;0.490;0.272
'NotChainSuccession(11_AH_II_010, 08_AWB45_005)';'NotChainSuccession';'11_AH_II_010';'08_AWB45_005';1.000;0.554;0.336
'NotChainSuccession(11_AH_II_010, 08_AWB45_010)';'NotChainSuccession';'11_AH_II_010';'08_AWB45_010';1.000;0.209;0.127
'RespondedExistence(11_AH_II_010, 09_AH_I_010)';'RespondedExistence';'11_AH_II_010';'09_AH_I_010';1.000;0.607;0.509
'NotChainSuccession(11_AH_II_010, 09_AH_I_010)';'NotChainSuccession';'11_AH_II_010';'09_AH_I_010';1.000;0.607;0.509
'NotChainSuccession(11_AH_II_010, 16_LGSD_010)';'NotChainSuccession';'11_AH_II_010';'16_LGSD_010';1.000;0.219;0.133
'NotChainSuccession(11_AH_II_010, 16_LGSV_010)';'NotChainSuccession';'11_AH_II_010';'16_LGSV_010';1.000;0.292;0.177
'RespondedExistence(13_CRD_010, 01_BB_540)';'RespondedExistence';'13_CRD_010';'01_BB_540';0.760;0.267;0.166
'NotChainSuccession(13_CRD_010, 01_BB_540)';'NotChainSuccession';'13_CRD_010';'01_BB_540';1.000;0.351;0.219
'RespondedExistence(13_CRD_010, 01_BB_770)';'RespondedExistence';'13_CRD_010';'01_BB_770';0.853;0.299;0.221
'NotChainSuccession(13_CRD_010, 01_BB_770)';'NotChainSuccession';'13_CRD_010';'01_BB_770';1.000;0.351;0.259
'NotChainSuccession(13_CRD_010, 01_BB_775)';'NotChainSuccession';'13_CRD_010';'01_BB_775';1.000;0.351;0.145
'RespondedExistence(13_CRD_010, 01_HOOFD_010)';'RespondedExistence';'13_CRD_010';'01_HOOFD_010';1.000;0.351;0.350
'NotChainSuccession(13_CRD_010, 01_HOOFD_010)';'NotChainSuccession';'13_CRD_010';'01_HOOFD_010';1.000;0.351;0.350
'RespondedExistence(13_CRD_010, 01_HOOFD_011)';'RespondedExistence';'13_CRD_010';'01_HOOFD_011';1.000;0.351;0.249
'NotChainSuccession(13_CRD_010, 01_HOOFD_011)';'NotChainSuccession';'13_CRD_010';'01_HOOFD_011';1.000;0.351;0.249
'RespondedExistence(13_CRD_010, 01_HOOFD_015)';'RespondedExistence';'13_CRD_010';'01_HOOFD_015';1.000;0.351;0.350
'NotChainSuccession(13_CRD_010, 01_HOOFD_015)';'NotChainSuccession';'13_CRD_010';'01_HOOFD_015';1.000;0.351;0.350
'RespondedExistence(13_CRD_010, 01_HOOFD_020)';'RespondedExistence';'13_CRD_010';'01_HOOFD_020';1.000;0.351;0.349
'NotChainSuccession(13_CRD_010, 01_HOOFD_020)';'NotChainSuccession';'13_CRD_010';'01_HOOFD_020';1.000;0.351;0.349
'RespondedExistence(13_CRD_010, 01_HOOFD_030_1)';'RespondedExistence';'13_CRD_010';'01_HOOFD_030_1';1.000;0.351;0.332
'NotChainSuccession(13_CRD_010, 01_HOOFD_030_1)';'NotChainSuccession';'13_CRD_010';'01_HOOFD_030_1';1.000;0.351;0.332
'RespondedExistence(13_CRD_010, 01_HOOFD_030_2)';'RespondedExistence';'13_CRD_010';'01_HOOFD_030_2';0.997;0.350;0.328
'NotChainSuccession(13_CRD_010, 01_HOOFD_030_2)';'NotChainSuccession';'13_CRD_010';'01_HOOFD_030_2';1.000;0.351;0.329
'NotChainSuccession(13_CRD_010, 01_HOOFD_050)';'NotChainSuccession';'13_CRD_010';'01_HOOFD_050';1.000;0.351;0.148
'NotChainSuccession(13_CRD_010, 01_HOOFD_061)';'NotChainSuccession';'13_CRD_010';'01_HOOFD_061';1.000;0.351;0.142
'RespondedExistence(13_CRD_010, 01_HOOFD_065_0)';'RespondedExistence';'13_CRD_010';'01_HOOFD_065_0';1.000;0.351;0.155
'NotChainSuccession(13_CRD_010, 01_HOOFD_065_0)';'NotChainSuccession';'13_CRD_010';'01_HOOFD_065_0';1.000;0.351;0.155
'NotSuccession(13_CRD_010, 01_HOOFD_065_1)';'NotSuccession';'13_CRD_010';'01_HOOFD_065_1';1.000;0.351;0.194
'NotSuccession(13_CRD_010, 01_HOOFD_065_2)';'NotSuccession';'13_CRD_010';'01_HOOFD_065_2';1.000;0.351;0.194
'NotCoExistence(13_CRD_010, 01_HOOFD_110)';'NotCoExistence';'13_CRD_010';'01_HOOFD_110';1.000;0.351;0.135
'RespondedExistence(13_CRD_010, 01_HOOFD_110_0)';'RespondedExistence';'13_CRD_010';'01_HOOFD_110_0';1.000;0.351;0.146
'NotChainSuccession(13_CRD_010, 01_HOOFD_110_0)';'NotChainSuccession';'13_CRD_010';'01_HOOFD_110_0';1.000;0.351;0.146
'NotCoExistence(13_CRD_010, 01_HOOFD_120)';'NotCoExistence';'13_CRD_010';'01_HOOFD_120';1.000;0.351;0.130
'RespondedExistence(13_CRD_010, 01_HOOFD_180)';'RespondedExistence';'13_CRD_010';'01_HOOFD_180';1.000;0.351;0.321
'NotChainSuccession(13_CRD_010, 01_HOOFD_180)';'NotChainSuccession';'13_CRD_010';'01_HOOFD_180';0.996;0.350;0.320
'RespondedExistence(13_CRD_010, 01_HOOFD_195)';'RespondedExistence';'13_CRD_010';'01_HOOFD_195';1.000;0.351;0.256
'NotChainSuccession(13_CRD_010, 01_HOOFD_195)';'NotChainSuccession';'13_CRD_010';'01_HOOFD_195';1.000;0.351;0.256
'RespondedExistence(13_CRD_010, 01_HOOFD_200)';'RespondedExistence';'13_CRD_010';'01_HOOFD_200';0.997;0.350;0.298
'NotChainSuccession(13_CRD_010, 01_HOOFD_200)';'NotChainSuccession';'13_CRD_010';'01_HOOFD_200';1.000;0.351;0.299
'RespondedExistence(13_CRD_010, 01_HOOFD_250_1)';'RespondedExistence';'13_CRD_010';'01_HOOFD_250_1';0.942;0.331;0.162
'NotChainSuccession(13_CRD_010, 01_HOOFD_250_1)';'NotChainSuccession';'13_CRD_010';'01_HOOFD_250_1';1.000;0.351;0.173
'RespondedExistence(13_CRD_010, 01_HOOFD_250_2)';'RespondedExistence';'13_CRD_010';'01_HOOFD_250_2';0.942;0.331;0.162
'NotChainSuccession(13_CRD_010, 01_HOOFD_250_2)';'NotChainSuccession';'13_CRD_010';'01_HOOFD_250_2';1.000;0.351;0.173
'RespondedExistence(13_CRD_010, 01_HOOFD_330)';'RespondedExistence';'13_CRD_010';'01_HOOFD_330';1.000;0.351;0.265
'NotChainSuccession(13_CRD_010, 01_HOOFD_330)';'NotChainSuccession';'13_CRD_010';'01_HOOFD_330';1.000;0.351;0.265
'RespondedExistence(13_CRD_010, 01_HOOFD_370)';'RespondedExistence';'13_CRD_010';'01_HOOFD_370';0.637;0.224;0.158
'NotChainSuccession(13_CRD_010, 01_HOOFD_370)';'NotChainSuccession';'13_CRD_010';'01_HOOFD_370';0.998;0.350;0.247
'RespondedExistence(13_CRD_010, 01_HOOFD_375)';'RespondedExistence';'13_CRD_010';'01_HOOFD_375';1.000;0.351;0.294
'NotChainSuccession(13_CRD_010, 01_HOOFD_375)';'NotChainSuccession';'13_CRD_010';'01_HOOFD_375';0.996;0.350;0.293
'RespondedExistence(13_CRD_010, 01_HOOFD_380)';'RespondedExistence';'13_CRD_010';'01_HOOFD_380';1.000;0.351;0.294
'NotChainSuccession(13_CRD_010, 01_HOOFD_380)';'NotChainSuccession';'13_CRD_010';'01_HOOFD_380';1.000;0.351;0.294
'RespondedExistence(13_CRD_010, 01_HOOFD_430)';'RespondedExistence';'13_CRD_010';'01_HOOFD_430';0.884;0.310;0.215
'NotChainSuccession(13_CRD_010, 01_HOOFD_430)';'NotChainSuccession';'13_CRD_010';'01_HOOFD_430';1.000;0.351;0.244
'AlternateResponse(13_CRD_010, 01_HOOFD_480)';'AlternateResponse';'13_CRD_010';'01_HOOFD_480';0.884;0.310;0.215
'AlternateResponse(13_CRD_010, 01_HOOFD_490_1)';'AlternateResponse';'13_CRD_010';'01_HOOFD_490_1';1.000;0.351;0.289
'NotChainSuccession(13_CRD_010, 01_HOOFD_490_1)';'NotChainSuccession';'13_CRD_010';'01_HOOFD_490_1';0.982;0.345;0.284
'AlternateResponse(13_CRD_010, 01_HOOFD_490_1a)';'AlternateResponse';'13_CRD_010';'01_HOOFD_490_1a';1.000;0.351;0.129
'NotChainSuccession(13_CRD_010, 01_HOOFD_490_1a)';'NotChainSuccession';'13_CRD_010';'01_HOOFD_490_1a';1.000;0.351;0.129
'RespondedExistence(13_CRD_010, 01_HOOFD_490_2)';'RespondedExistence';'13_CRD_010';'01_HOOFD_490_2';1.000;0.351;0.274
'NotChainSuccession(13_CRD_010, 01_HOOFD_490_2)';'NotChainSuccession';'13_CRD_010';'01_HOOFD_490_2';0.954;0.335;0.261
'AlternateResponse(13_CRD_010, 01_HOOFD_490_4)';'AlternateResponse';'13_CRD_010';'01_HOOFD_490_4';0.993;0.349;0.179
'NotChainSuccession(13_CRD_010, 01_HOOFD_490_4)';'NotChainSuccession';'13_CRD_010';'01_HOOFD_490_4';1.000;0.351;0.181
'RespondedExistence(13_CRD_010, 01_HOOFD_490_5)';'RespondedExistence';'13_CRD_010';'01_HOOFD_490_5';0.973;0.341;0.156
'NotChainSuccession(13_CRD_010, 01_HOOFD_490_5)';'NotChainSuccession';'13_CRD_010';'01_HOOFD_490_5';1.000;0.351;0.161
'RespondedExistence(13_CRD_010, 01_HOOFD_491)';'RespondedExistence';'13_CRD_010';'01_HOOFD_491';0.986;0.346;0.194
'NotChainSuccession(13_CRD_010, 01_HOOFD_491)';'NotChainSuccession';'13_CRD_010';'01_HOOFD_491';1.000;0.351;0.197
'AlternateResponse(13_CRD_010, 01_HOOFD_494a)';'AlternateResponse';'13_CRD_010';'01_HOOFD_494a';0.986;0.346;0.125
'NotChainSuccession(13_CRD_010, 01_HOOFD_494a)';'NotChainSuccession';'13_CRD_010';'01_HOOFD_494a';1.000;0.351;0.127
'AlternateResponse(13_CRD_010, 01_HOOFD_495)';'AlternateResponse';'13_CRD_010';'01_HOOFD_495';0.979;0.344;0.225
'NotChainSuccession(13_CRD_010, 01_HOOFD_495)';'NotChainSuccession';'13_CRD_010';'01_HOOFD_495';1.000;0.351;0.230
'RespondedExistence(13_CRD_010, 01_HOOFD_500)';'RespondedExistence';'13_CRD_010';'01_HOOFD_500';0.979;0.344;0.176
'NotChainSuccession(13_CRD_010, 01_HOOFD_500)';'NotChainSuccession';'13_CRD_010';'01_HOOFD_500';1.000;0.351;0.180
'NotChainSuccession(13_CRD_010, 01_HOOFD_510_0)';'NotChainSuccession';'13_CRD_010';'01_HOOFD_510_0';1.000;0.351;0.126
'AlternateResponse(13_CRD_010, 01_HOOFD_510_1)';'AlternateResponse';'13_CRD_010';'01_HOOFD_510_1';0.942;0.331;0.263
'NotChainSuccession(13_CRD_010, 01_HOOFD_510_1)';'NotChainSuccession';'13_CRD_010';'01_HOOFD_510_1';1.000;0.351;0.279
'RespondedExistence(13_CRD_010, 01_HOOFD_510_2)';'RespondedExistence';'13_CRD_010';'01_HOOFD_510_2';0.979;0.344;0.278
'NotChainSuccession(13_CRD_010, 01_HOOFD_510_2)';'NotChainSuccession';'13_CRD_010';'01_HOOFD_510_2';1.000;0.351;0.284
'NotChainSuccession(13_CRD_010, 01_HOOFD_510_2a)';'NotChainSuccession';'13_CRD_010';'01_HOOFD_510_2a';1.000;0.351;0.126
'AlternateResponse(13_CRD_010, 01_HOOFD_510_3)';'AlternateResponse';'13_CRD_010';'01_HOOFD_510_3';0.979;0.344;0.159
'NotChainSuccession(13_CRD_010, 01_HOOFD_510_3)';'NotChainSuccession';'13_CRD_010';'01_HOOFD_510_3';1.000;0.351;0.163
'RespondedExistence(13_CRD_010, 01_HOOFD_510_4)';'RespondedExistence';'13_CRD_010';'01_HOOFD_510_4';0.942;0.331;0.149
'NotChainSuccession(13_CRD_010, 01_HOOFD_510_4)';'NotChainSuccession';'13_CRD_010';'01_HOOFD_510_4';1.000;0.351;0.158
'AlternateResponse(13_CRD_010, 01_HOOFD_515)';'AlternateResponse';'13_CRD_010';'01_HOOFD_515';0.979;0.344;0.159
'NotChainSuccession(13_CRD_010, 01_HOOFD_515)';'NotChainSuccession';'13_CRD_010';'01_HOOFD_515';1.000;0.351;0.163
'RespondedExistence(13_CRD_010, 01_HOOFD_810)';'RespondedExistence';'13_CRD_010';'01_HOOFD_810';0.853;0.299;0.196
'NotChainSuccession(13_CRD_010, 01_HOOFD_810)';'NotChainSuccession';'13_CRD_010';'01_HOOFD_810';1.000;0.351;0.230
'AlternateResponse(13_CRD_010, 01_HOOFD_814)';'AlternateResponse';'13_CRD_010';'01_HOOFD_814';0.853;0.299;0.127
'NotChainSuccession(13_CRD_010, 01_HOOFD_814)';'NotChainSuccession';'13_CRD_010';'01_HOOFD_814';1.000;0.351;0.148
'AlternateResponse(13_CRD_010, 01_HOOFD_815)';'AlternateResponse';'13_CRD_010';'01_HOOFD_815';0.853;0.299;0.127
'NotChainSuccession(13_CRD_010, 01_HOOFD_815)';'NotChainSuccession';'13_CRD_010';'01_HOOFD_815';1.000;0.351;0.148
'AlternateResponse(13_CRD_010, 01_HOOFD_820)';'AlternateResponse';'13_CRD_010';'01_HOOFD_820';0.849;0.298;0.181
'NotChainSuccession(13_CRD_010, 01_HOOFD_820)';'NotChainSuccession';'13_CRD_010';'01_HOOFD_820';1.000;0.351;0.213
'RespondedExistence(13_CRD_010, 02_DRZ_010)';'RespondedExistence';'13_CRD_010';'02_DRZ_010';1.000;0.351;0.245
'NotChainSuccession(13_CRD_010, 02_DRZ_010)';'NotChainSuccession';'13_CRD_010';'02_DRZ_010';1.000;0.351;0.245
'NotChainSuccession(13_CRD_010, 03_GBH_005)';'NotChainSuccession';'13_CRD_010';'03_GBH_005';1.000;0.351;0.180
'RespondedExistence(13_CRD_010, 04_BPT_005)';'RespondedExistence';'13_CRD_010';'04_BPT_005';1.000;0.351;0.254
'NotChainSuccession(13_CRD_010, 04_BPT_005)';'NotChainSuccession';'13_CRD_010';'04_BPT_005';1.000;0.351;0.254
'NotChainSuccession(13_CRD_010, 05_EIND_010)';'NotChainSuccession';'13_CRD_010';'05_EIND_010';1.000;0.351;0.224
'RespondedExistence(13_CRD_010, 08_AWB45_005)';'RespondedExistence';'13_CRD_010';'08_AWB45_005';1.000;0.351;0.194
'NotChainSuccession(13_CRD_010, 08_AWB45_005)';'NotChainSuccession';'13_CRD_010';'08_AWB45_005';1.000;0.351;0.194
'RespondedExistence(13_CRD_010, 09_AH_I_010)';'RespondedExistence';'13_CRD_010';'09_AH_I_010';1.000;0.351;0.294
'NotChainSuccession(13_CRD_010, 09_AH_I_010)';'NotChainSuccession';'13_CRD_010';'09_AH_I_010';1.000;0.351;0.294
'RespondedExistence(13_CRD_010, 11_AH_II_010)';'RespondedExistence';'13_CRD_010';'11_AH_II_010';1.000;0.351;0.213
'NotChainSuccession(13_CRD_010, 11_AH_II_010)';'NotChainSuccession';'13_CRD_010';'11_AH_II_010';1.000;0.351;0.213
'NotChainSuccession(16_LGSD_010, 01_BB_540)';'NotChainSuccession';'16_LGSD_010';'01_BB_540';1.000;0.219;0.136
'RespondedExistence(16_LGSD_010, 01_BB_770)';'RespondedExistence';'16_LGSD_010';'01_BB_770';0.978;0.214;0.158
'NotChainSuccession(16_LGSD_010, 01_BB_770)';'NotChainSuccession';'16_LGSD_010';'01_BB_770';1.000;0.219;0.162
'RespondedExistence(16_LGSD_010, 01_HOOFD_010)';'RespondedExistence';'16_LGSD_010';'01_HOOFD_010';1.000;0.219;0.218
'NotChainSuccession(16_LGSD_010, 01_HOOFD_010)';'NotChainSuccession';'16_LGSD_010';'01_HOOFD_010';1.000;0.219;0.218
'RespondedExistence(16_LGSD_010, 01_HOOFD_011)';'RespondedExistence';'16_LGSD_010';'01_HOOFD_011';1.000;0.219;0.155
'NotChainSuccession(16_LGSD_010, 01_HOOFD_011)';'NotChainSuccession';'16_LGSD_010';'01_HOOFD_011';1.000;0.219;0.155
'RespondedExistence(16_LGSD_010, 01_HOOFD_015)';'RespondedExistence';'16_LGSD_010';'01_HOOFD_015';1.000;0.219;0.218
'NotChainSuccession(16_LGSD_010, 01_HOOFD_015)';'NotChainSuccession';'16_LGSD_010';'01_HOOFD_015';1.000;0.219;0.218
'RespondedExistence(16_LGSD_010, 01_HOOFD_020)';'RespondedExistence';'16_LGSD_010';'01_HOOFD_020';1.000;0.219;0.218
'NotChainSuccession(16_LGSD_010, 01_HOOFD_020)';'NotChainSuccession';'16_LGSD_010';'01_HOOFD_020';1.000;0.219;0.218
'RespondedExistence(16_LGSD_010, 01_HOOFD_030_1)';'RespondedExistence';'16_LGSD_010';'01_HOOFD_030_1';1.000;0.219;0.207
'NotChainSuccession(16_LGSD_010, 01_HOOFD_030_1)';'NotChainSuccession';'16_LGSD_010';'01_HOOFD_030_1';1.000;0.219;0.207
'RespondedExistence(16_LGSD_010, 01_HOOFD_030_2)';'RespondedExistence';'16_LGSD_010';'01_HOOFD_030_2';1.000;0.219;0.205
'NotChainSuccession(16_LGSD_010, 01_HOOFD_030_2)';'NotChainSuccession';'16_LGSD_010';'01_HOOFD_030_2';1.000;0.219;0.205
'RespondedExistence(16_LGSD_010, 01_HOOFD_180)';'RespondedExistence';'16_LGSD_010';'01_HOOFD_180';1.000;0.219;0.200
'NotChainSuccession(16_LGSD_010, 01_HOOFD_180)';'NotChainSuccession';'16_LGSD_010';'01_HOOFD_180';1.000;0.219;0.200
'RespondedExistence(16_LGSD_010, 01_HOOFD_195)';'RespondedExistence';'16_LGSD_010';'01_HOOFD_195';1.000;0.219;0.159
'NotChainSuccession(16_LGSD_010, 01_HOOFD_195)';'NotChainSuccession';'16_LGSD_010';'01_HOOFD_195';1.000;0.219;0.159
'RespondedExistence(16_LGSD_010, 01_HOOFD_200)';'RespondedExistence';'16_LGSD_010';'01_HOOFD_200';0.989;0.216;0.184
'NotChainSuccession(16_LGSD_010, 01_HOOFD_200)';'NotChainSuccession';'16_LGSD_010';'01_HOOFD_200';1.000;0.219;0.186
'RespondedExistence(16_LGSD_010, 01_HOOFD_330)';'RespondedExistence';'16_LGSD_010';'01_HOOFD_330';1.000;0.219;0.165
'NotChainSuccession(16_LGSD_010, 01_HOOFD_330)';'NotChainSuccession';'16_LGSD_010';'01_HOOFD_330';0.998;0.218;0.165
'RespondedExistence(16_LGSD_010, 01_HOOFD_370)';'RespondedExistence';'16_LGSD_010';'01_HOOFD_370';1.000;0.219;0.154
'NotChainSuccession(16_LGSD_010, 01_HOOFD_370)';'NotChainSuccession';'16_LGSD_010';'01_HOOFD_370';1.000;0.219;0.154
'RespondedExistence(16_LGSD_010, 01_HOOFD_375)';'RespondedExistence';'16_LGSD_010';'01_HOOFD_375';1.000;0.219;0.184
'NotChainSuccession(16_LGSD_010, 01_HOOFD_375)';'NotChainSuccession';'16_LGSD_010';'01_HOOFD_375';1.000;0.219;0.184
'RespondedExistence(16_LGSD_010, 01_HOOFD_380)';'RespondedExistence';'16_LGSD_010';'01_HOOFD_380';1.000;0.219;0.184
'NotChainSuccession(16_LGSD_010, 01_HOOFD_380)';'NotChainSuccession';'16_LGSD_010';'01_HOOFD_380';1.000;0.219;0.184
'RespondedExistence(16_LGSD_010, 01_HOOFD_430)';'RespondedExistence';'16_LGSD_010';'01_HOOFD_430';0.857;0.188;0.130
'NotChainSuccession(16_LGSD_010, 01_HOOFD_430)';'NotChainSuccession';'16_LGSD_010';'01_HOOFD_430';1.000;0.219;0.152
'RespondedExistence(16_LGSD_010, 01_HOOFD_480)';'RespondedExistence';'16_LGSD_010';'01_HOOFD_480';0.857;0.188;0.130
'NotChainSuccession(16_LGSD_010, 01_HOOFD_480)';'NotChainSuccession';'16_LGSD_010';'01_HOOFD_480';1.000;0.219;0.152
'RespondedExistence(16_LGSD_010, 01_HOOFD_490_1)';'RespondedExistence';'16_LGSD_010';'01_HOOFD_490_1';1.000;0.219;0.180
'NotChainSuccession(16_LGSD_010, 01_HOOFD_490_1)';'NotChainSuccession';'16_LGSD_010';'01_HOOFD_490_1';1.000;0.219;0.180
'RespondedExistence(16_LGSD_010, 01_HOOFD_490_2)';'RespondedExistence';'16_LGSD_010';'01_HOOFD_490_2';1.000;0.219;0.171
'NotChainSuccession(16_LGSD_010, 01_HOOFD_490_2)';'NotChainSuccession';'16_LGSD_010';'01_HOOFD_490_2';1.000;0.219;0.171
'RespondedExistence(16_LGSD_010, 01_HOOFD_495)';'RespondedExistence';'16_LGSD_010';'01_HOOFD_495';1.000;0.219;0.143
'NotChainSuccession(16_LGSD_010, 01_HOOFD_495)';'NotChainSuccession';'16_LGSD_010';'01_HOOFD_495';0.923;0.202;0.132
'AlternateResponse(16_LGSD_010, 01_HOOFD_510_1)';'AlternateResponse';'16_LGSD_010';'01_HOOFD_510_1';0.962;0.210;0.167
'NotChainSuccession(16_LGSD_010, 01_HOOFD_510_1)';'NotChainSuccession';'16_LGSD_010';'01_HOOFD_510_1';0.991;0.217;0.172
'RespondedExistence(16_LGSD_010, 01_HOOFD_510_2)';'RespondedExistence';'16_LGSD_010';'01_HOOFD_510_2';1.000;0.219;0.177
'NotChainSuccession(16_LGSD_010, 01_HOOFD_510_2)';'NotChainSuccession';'16_LGSD_010';'01_HOOFD_510_2';0.986;0.216;0.175
'RespondedExistence(16_LGSD_010, 01_HOOFD_810)';'RespondedExistence';'16_LGSD_010';'01_HOOFD_810';0.973;0.213;0.140
'NotChainSuccession(16_LGSD_010, 01_HOOFD_810)';'NotChainSuccession';'16_LGSD_010';'01_HOOFD_810';1.000;0.219;0.144
'AlternateResponse(16_LGSD_010, 01_HOOFD_820)';'AlternateResponse';'16_LGSD_010';'01_HOOFD_820';0.967;0.212;0.128
'NotChainSuccession(16_LGSD_010, 01_HOOFD_820)';'NotChainSuccession';'16_LGSD_010';'01_HOOFD_820';1.000;0.219;0.133
'RespondedExistence(16_LGSD_010, 02_DRZ_010)';'RespondedExistence';'16_LGSD_010';'02_DRZ_010';1.000;0.219;0.152
'NotChainSuccession(16_LGSD_010, 02_DRZ_010)';'NotChainSuccession';'16_LGSD_010';'02_DRZ_010';1.000;0.219;0.152
'RespondedExistence(16_LGSD_010, 04_BPT_005)';'RespondedExistence';'16_LGSD_010';'04_BPT_005';1.000;0.219;0.158
'NotChainSuccession(16_LGSD_010, 04_BPT_005)';'NotChainSuccession';'16_LGSD_010';'04_BPT_005';0.997;0.218;0.158
'NotChainSuccession(16_LGSD_010, 05_EIND_010)';'NotChainSuccession';'16_LGSD_010';'05_EIND_010';1.000;0.219;0.139
'RespondedExistence(16_LGSD_010, 09_AH_I_010)';'RespondedExistence';'16_LGSD_010';'09_AH_I_010';1.000;0.219;0.184
'NotChainSuccession(16_LGSD_010, 09_AH_I_010)';'NotChainSuccession';'16_LGSD_010';'09_AH_I_010';1.000;0.219;0.184
'RespondedExistence(16_LGSD_010, 11_AH_II_010)';'RespondedExistence';'16_LGSD_010';'11_AH_II_010';0.984;0.215;0.131
'NotChainSuccession(16_LGSD_010, 11_AH_II_010)';'NotChainSuccession';'16_LGSD_010';'11_AH_II_010';1.000;0.219;0.133
'RespondedExistence(16_LGSV_010, 01_BB_540)';'RespondedExistence';'16_LGSV_010';'01_BB_540';0.704;0.206;0.128
'NotChainSuccession(16_LGSV_010, 01_BB_540)';'NotChainSuccession';'16_LGSV_010';'01_BB_540';1.000;0.292;0.182
'RespondedExistence(16_LGSV_010, 01_BB_770)';'RespondedExistence';'16_LGSV_010';'01_BB_770';0.802;0.234;0.173
'NotChainSuccession(16_LGSV_010, 01_BB_770)';'NotChainSuccession';'16_LGSV_010';'01_BB_770';1.000;0.292;0.216
'RespondedExistence(16_LGSV_010, 01_HOOFD_010)';'RespondedExistence';'16_LGSV_010';'01_HOOFD_010';1.000;0.292;0.291
'NotChainSuccession(16_LGSV_010, 01_HOOFD_010)';'NotChainSuccession';'16_LGSV_010';'01_HOOFD_010';0.998;0.292;0.291
'RespondedExistence(16_LGSV_010, 01_HOOFD_011)';'RespondedExistence';'16_LGSV_010';'01_HOOFD_011';1.000;0.292;0.207
'NotChainSuccession(16_LGSV_010, 01_HOOFD_011)';'NotChainSuccession';'16_LGSV_010';'01_HOOFD_011';0.995;0.291;0.206
'RespondedExistence(16_LGSV_010, 01_HOOFD_015)';'RespondedExistence';'16_LGSV_010';'01_HOOFD_015';1.000;0.292;0.291
'NotChainSuccession(16_LGSV_010, 01_HOOFD_015)';'NotChainSuccession';'16_LGSV_010';'01_HOOFD_015';0.860;0.251;0.250
'RespondedExistence(16_LGSV_010, 01_HOOFD_020)';'RespondedExistence';'16_LGSV_010';'01_HOOFD_020';1.000;0.292;0.291
'NotChainSuccession(16_LGSV_010, 01_HOOFD_020)';'NotChainSuccession';'16_LGSV_010';'01_HOOFD_020';1.000;0.292;0.291
'RespondedExistence(16_LGSV_010, 01_HOOFD_030_1)';'RespondedExistence';'16_LGSV_010';'01_HOOFD_030_1';0.967;0.282;0.267
'NotChainSuccession(16_LGSV_010, 01_HOOFD_030_1)';'NotChainSuccession';'16_LGSV_010';'01_HOOFD_030_1';0.967;0.282;0.267
'RespondedExistence(16_LGSV_010, 01_HOOFD_030_2)';'RespondedExistence';'16_LGSV_010';'01_HOOFD_030_2';0.959;0.280;0.263
'NotChainSuccession(16_LGSV_010, 01_HOOFD_030_2)';'NotChainSuccession';'16_LGSV_010';'01_HOOFD_030_2';0.990;0.289;0.271
'NotChainSuccession(16_LGSV_010, 01_HOOFD_065_0)';'NotChainSuccession';'16_LGSV_010';'01_HOOFD_065_0';1.000;0.292;0.129
'NotChainSuccession(16_LGSV_010, 01_HOOFD_065_1)';'NotChainSuccession';'16_LGSV_010';'01_HOOFD_065_1';1.000;0.292;0.162
'NotChainSuccession(16_LGSV_010, 01_HOOFD_065_2)';'NotChainSuccession';'16_LGSV_010';'01_HOOFD_065_2';1.000;0.292;0.161
'RespondedExistence(16_LGSV_010, 01_HOOFD_180)';'RespondedExistence';'16_LGSV_010';'01_HOOFD_180';0.938;0.274;0.251
'NotChainSuccession(16_LGSV_010, 01_HOOFD_180)';'NotChainSuccession';'16_LGSV_010';'01_HOOFD_180';1.000;0.292;0.267
'RespondedExistence(16_LGSV_010, 01_HOOFD_195)';'RespondedExistence';'16_LGSV_010';'01_HOOFD_195';0.868;0.254;0.185
'NotChainSuccession(16_LGSV_010, 01_HOOFD_195)';'NotChainSuccession';'16_LGSV_010';'01_HOOFD_195';1.000;0.292;0.213
'RespondedExistence(16_LGSV_010, 01_HOOFD_200)';'RespondedExistence';'16_LGSV_010';'01_HOOFD_200';0.852;0.249;0.212
'NotChainSuccession(16_LGSV_010, 01_HOOFD_200)';'NotChainSuccession';'16_LGSV_010';'01_HOOFD_200';1.000;0.292;0.249
'NotChainSuccession(16_LGSV_010, 01_HOOFD_250_1)';'NotChainSuccession';'16_LGSV_010';'01_HOOFD_250_1';1.000;0.292;0.144
'NotChainSuccession(16_LGSV_010, 01_HOOFD_250_2)';'NotChainSuccession';'16_LGSV_010';'01_HOOFD_250_2';1.000;0.292;0.144
