'Constraint';'Template';'Activation';'Target';'Support';'Confidence level';'Interest factor'
'AlternateResponse(04_BPT_005, 01_HOOFD_061)';'AlternateResponse';'04_BPT_005';'01_HOOFD_061';0.743;0.497;0.247
'NotChainSuccession(04_BPT_005, 01_HOOFD_061)';'NotChainSuccession';'04_BPT_005';'01_HOOFD_061';0.677;0.336;0.225
'RespondedExistence(04_BPT_005, 01_HOOFD_065_0)';'RespondedExistence';'04_BPT_005';'01_HOOFD_065_0';0.627;0.420;0.176
'NotChainSuccession(04_BPT_005, 01_HOOFD_065_1)';'NotChainSuccession';'04_BPT_005';'01_HOOFD_065_1';0.906;0.491;0.329
'NotChainSuccession(04_BPT_005, 01_HOOFD_065_2)';'NotChainSuccession';'04_BPT_005';'01_HOOFD_065_2';0.922;0.500;0.335
'NotChainSuccession(04_BPT_005, 01_HOOFD_090)';'NotChainSuccession';'04_BPT_005';'01_HOOFD_090';1.000;0.212;0.142
'NotChainSuccession(04_BPT_005, 01_HOOFD_100_0)';'NotChainSuccession';'04_BPT_005';'01_HOOFD_100_0';1.000;0.335;0.224
'RespondedExistence(04_BPT_005, 01_HOOFD_101)';'RespondedExistence';'04_BPT_005';'01_HOOFD_101';0.862;0.576;0.405
'NotChainSuccession(04_BPT_005, 01_HOOFD_101)';'NotChainSuccession';'04_BPT_005';'01_HOOFD_101';0.999;0.668;0.470
'NotChainSuccession(04_BPT_005, 01_HOOFD_110)';'NotChainSuccession';'04_BPT_005';'01_HOOFD_110';1.000;0.389;0.261
'RespondedExistence(04_BPT_005, 01_HOOFD_110_0)';'RespondedExistence';'04_BPT_005';'01_HOOFD_110_0';0.579;0.387;0.150
'NotChainSuccession(04_BPT_005, 01_HOOFD_110_0)';'NotChainSuccession';'04_BPT_005';'01_HOOFD_110_0';0.998;0.386;0.258
'NotChainSuccession(04_BPT_005, 01_HOOFD_120)';'NotChainSuccession';'04_BPT_005';'01_HOOFD_120';1.000;0.367;0.245
'NotChainSuccession(04_BPT_005, 01_HOOFD_130)';'NotChainSuccession';'04_BPT_005';'01_HOOFD_130';1.000;0.188;0.126
'RespondedExistence(04_BPT_005, 01_HOOFD_180)';'RespondedExistence';'04_BPT_005';'01_HOOFD_180';0.906;0.606;0.524
'NotChainSuccession(04_BPT_005, 01_HOOFD_180)';'NotChainSuccession';'04_BPT_005';'01_HOOFD_180';1.000;0.669;0.579
'AlternateResponse(04_BPT_005, 01_HOOFD_195)';'AlternateResponse';'04_BPT_005';'01_HOOFD_195';0.802;0.536;0.353
'NotChainSuccession(04_BPT_005, 01_HOOFD_195)';'NotChainSuccession';'04_BPT_005';'01_HOOFD_195';1.000;0.659;0.441
'NotChainSuccession(04_BPT_005, 01_HOOFD_196)';'NotChainSuccession';'04_BPT_005';'01_HOOFD_196';1.000;0.268;0.179
'RespondedExistence(04_BPT_005, 01_HOOFD_200)';'RespondedExistence';'04_BPT_005';'01_HOOFD_200';0.804;0.538;0.420
'NotChainSuccession(04_BPT_005, 01_HOOFD_200)';'NotChainSuccession';'04_BPT_005';'01_HOOFD_200';1.000;0.669;0.522
'NotChainSuccession(04_BPT_005, 01_HOOFD_250)';'NotChainSuccession';'04_BPT_005';'01_HOOFD_250';1.000;0.325;0.218
'AlternateResponse(04_BPT_005, 01_HOOFD_250_1)';'AlternateResponse';'04_BPT_005';'01_HOOFD_250_1';0.546;0.365;0.134
'NotChainSuccession(04_BPT_005, 01_HOOFD_250_1)';'NotChainSuccession';'04_BPT_005';'01_HOOFD_250_1';1.000;0.368;0.246
'AlternateResponse(04_BPT_005, 01_HOOFD_250_2)';'AlternateResponse';'04_BPT_005';'01_HOOFD_250_2';0.545;0.364;0.134
'NotChainSuccession(04_BPT_005, 01_HOOFD_250_2)';'NotChainSuccession';'04_BPT_005';'01_HOOFD_250_2';1.000;0.368;0.246
'NotChainSuccession(04_BPT_005, 01_HOOFD_260)';'NotChainSuccession';'04_BPT_005';'01_HOOFD_260';1.000;0.324;0.216
'RespondedExistence(04_BPT_005, 01_HOOFD_330)';'RespondedExistence';'04_BPT_005';'01_HOOFD_330';0.773;0.517;0.362
'NotChainSuccession(04_BPT_005, 01_HOOFD_330)';'NotChainSuccession';'04_BPT_005';'01_HOOFD_330';1.000;0.669;0.468
'AlternateResponse(04_BPT_005, 01_HOOFD_370)';'AlternateResponse';'04_BPT_005';'01_HOOFD_370';0.647;0.433;0.288
'NotChainSuccession(04_BPT_005, 01_HOOFD_370)';'NotChainSuccession';'04_BPT_005';'01_HOOFD_370';1.000;0.666;0.446
'AlternateResponse(04_BPT_005, 01_HOOFD_375)';'AlternateResponse';'04_BPT_005';'01_HOOFD_375';0.809;0.541;0.419
'NotChainSuccession(04_BPT_005, 01_HOOFD_375)';'NotChainSuccession';'04_BPT_005';'01_HOOFD_375';1.000;0.669;0.518
'RespondedExistence(04_BPT_005, 01_HOOFD_380)';'RespondedExistence';'04_BPT_005';'01_HOOFD_380';0.808;0.540;0.418
'NotChainSuccession(04_BPT_005, 01_HOOFD_380)';'NotChainSuccession';'04_BPT_005';'01_HOOFD_380';1.000;0.669;0.517
'RespondedExistence(04_BPT_005, 01_HOOFD_430)';'RespondedExistence';'04_BPT_005';'01_HOOFD_430';0.726;0.485;0.342
'NotChainSuccession(04_BPT_005, 01_HOOFD_430)';'NotChainSuccession';'04_BPT_005';'01_HOOFD_430';1.000;0.669;0.472
'NotChainSuccession(04_BPT_005, 01_HOOFD_470)';'NotChainSuccession';'04_BPT_005';'01_HOOFD_470';1.000;0.206;0.138
'RespondedExistence(04_BPT_005, 01_HOOFD_480)';'RespondedExistence';'04_BPT_005';'01_HOOFD_480';0.726;0.485;0.344
'NotChainSuccession(04_BPT_005, 01_HOOFD_480)';'NotChainSuccession';'04_BPT_005';'01_HOOFD_480';1.000;0.669;0.474
'AlternateResponse(04_BPT_005, 01_HOOFD_490_1)';'AlternateResponse';'04_BPT_005';'01_HOOFD_490_1';0.800;0.535;0.411
'NotChainSuccession(04_BPT_005, 01_HOOFD_490_1)';'NotChainSuccession';'04_BPT_005';'01_HOOFD_490_1';1.000;0.669;0.514
'NotChainSuccession(04_BPT_005, 01_HOOFD_490_1a)';'NotChainSuccession';'04_BPT_005';'01_HOOFD_490_1a';1.000;0.331;0.221
'RespondedExistence(04_BPT_005, 01_HOOFD_490_2)';'RespondedExistence';'04_BPT_005';'01_HOOFD_490_2';0.746;0.499;0.360
'NotChainSuccession(04_BPT_005, 01_HOOFD_490_2)';'NotChainSuccession';'04_BPT_005';'01_HOOFD_490_2';1.000;0.669;0.483
'NotChainSuccession(04_BPT_005, 01_HOOFD_490_3)';'NotChainSuccession';'04_BPT_005';'01_HOOFD_490_3';1.000;0.303;0.203
'AlternateResponse(04_BPT_005, 01_HOOFD_490_4)';'AlternateResponse';'04_BPT_005';'01_HOOFD_490_4';0.678;0.454;0.209
'NotChainSuccession(04_BPT_005, 01_HOOFD_490_4)';'NotChainSuccession';'04_BPT_005';'01_HOOFD_490_4';1.000;0.460;0.307
'RespondedExistence(04_BPT_005, 01_HOOFD_490_5)';'RespondedExistence';'04_BPT_005';'01_HOOFD_490_5';0.545;0.364;0.133
'NotChainSuccession(04_BPT_005, 01_HOOFD_490_5)';'NotChainSuccession';'04_BPT_005';'01_HOOFD_490_5';1.000;0.364;0.244
'NotChainSuccession(04_BPT_005, 01_HOOFD_490_5a)';'NotChainSuccession';'04_BPT_005';'01_HOOFD_490_5a';1.000;0.296;0.198
'RespondedExistence(04_BPT_005, 01_HOOFD_491)';'RespondedExistence';'04_BPT_005';'01_HOOFD_491';0.647;0.433;0.199
'NotChainSuccession(04_BPT_005, 01_HOOFD_491)';'NotChainSuccession';'04_BPT_005';'01_HOOFD_491';1.000;0.460;0.308
'NotChainSuccession(04_BPT_005, 01_HOOFD_494a)';'NotChainSuccession';'04_BPT_005';'01_HOOFD_494a';1.000;0.298;0.199
'AlternateResponse(04_BPT_005, 01_HOOFD_495)';'AlternateResponse';'04_BPT_005';'01_HOOFD_495';0.774;0.518;0.319
'NotChainSuccession(04_BPT_005, 01_HOOFD_495)';'NotChainSuccession';'04_BPT_005';'01_HOOFD_495';1.000;0.616;0.412
'AlternateResponse(04_BPT_005, 01_HOOFD_500)';'AlternateResponse';'04_BPT_005';'01_HOOFD_500';0.623;0.417;0.195
'NotChainSuccession(04_BPT_005, 01_HOOFD_500)';'NotChainSuccession';'04_BPT_005';'01_HOOFD_500';1.000;0.467;0.312
'NotChainSuccession(04_BPT_005, 01_HOOFD_510_0)';'NotChainSuccession';'04_BPT_005';'01_HOOFD_510_0';1.000;0.329;0.220
'AlternateResponse(04_BPT_005, 01_HOOFD_510_1)';'AlternateResponse';'04_BPT_005';'01_HOOFD_510_1';0.776;0.519;0.387
'NotChainSuccession(04_BPT_005, 01_HOOFD_510_1)';'NotChainSuccession';'04_BPT_005';'01_HOOFD_510_1';1.000;0.669;0.499
'RespondedExistence(04_BPT_005, 01_HOOFD_510_2)';'RespondedExistence';'04_BPT_005';'01_HOOFD_510_2';0.787;0.526;0.395
'NotChainSuccession(04_BPT_005, 01_HOOFD_510_2)';'NotChainSuccession';'04_BPT_005';'01_HOOFD_510_2';1.000;0.669;0.502
'NotChainSuccession(04_BPT_005, 01_HOOFD_510_2a)';'NotChainSuccession';'04_BPT_005';'01_HOOFD_510_2a';1.000;0.324;0.217
'AlternateResponse(04_BPT_005, 01_HOOFD_510_3)';'AlternateResponse';'04_BPT_005';'01_HOOFD_510_3';0.615;0.411;0.169
'NotChainSuccession(04_BPT_005, 01_HOOFD_510_3)';'NotChainSuccession';'04_BPT_005';'01_HOOFD_510_3';1.000;0.411;0.275
'AlternateResponse(04_BPT_005, 01_HOOFD_510_4)';'AlternateResponse';'04_BPT_005';'01_HOOFD_510_4';0.600;0.401;0.161
'NotChainSuccession(04_BPT_005, 01_HOOFD_510_4)';'NotChainSuccession';'04_BPT_005';'01_HOOFD_510_4';1.000;0.401;0.268
'AlternateResponse(04_BPT_005, 01_HOOFD_515)';'AlternateResponse';'04_BPT_005';'01_HOOFD_515';0.615;0.411;0.169
'NotChainSuccession(04_BPT_005, 01_HOOFD_515)';'NotChainSuccession';'04_BPT_005';'01_HOOFD_515';1.000;0.411;0.275
'NotChainSuccession(04_BPT_005, 01_HOOFD_519)';'NotChainSuccession';'04_BPT_005';'01_HOOFD_519';1.000;0.188;0.126
'NotChainSuccession(04_BPT_005, 01_HOOFD_520)';'NotChainSuccession';'04_BPT_005';'01_HOOFD_520';1.000;0.342;0.229
'NotChainSuccession(04_BPT_005, 01_HOOFD_530)';'NotChainSuccession';'04_BPT_005';'01_HOOFD_530';1.000;0.334;0.223
'RespondedExistence(04_BPT_005, 02_DRZ_010)';'RespondedExistence';'04_BPT_005';'02_DRZ_010';0.973;0.651;0.426
'NotChainSuccession(04_BPT_005, 02_DRZ_010)';'NotChainSuccession';'04_BPT_005';'02_DRZ_010';0.994;0.651;0.436
'NotChainSuccession(04_BPT_005, 05_EIND_010)';'NotChainSuccession';'04_BPT_005';'05_EIND_010';1.000;0.406;0.272
'NotChainSuccession(04_BPT_005, 06_VD_010)';'NotChainSuccession';'04_BPT_005';'06_VD_010';1.000;0.331;0.221
'RespondedExistence(04_BPT_005, 08_AWB45_005)';'RespondedExistence';'04_BPT_005';'08_AWB45_005';0.749;0.501;0.253
'NotChainSuccession(04_BPT_005, 08_AWB45_005)';'NotChainSuccession';'04_BPT_005';'08_AWB45_005';1.000;0.505;0.338
'NotChainSuccession(04_BPT_005, 08_AWB45_010)';'NotChainSuccession';'04_BPT_005';'08_AWB45_010';1.000;0.256;0.171
'NotChainSuccession(04_BPT_005, 08_AWB45_020_1)';'NotChainSuccession';'04_BPT_005';'08_AWB45_020_1';1.000;0.244;0.163
'NotChainSuccession(04_BPT_005, 08_AWB45_020_2)';'NotChainSuccession';'04_BPT_005';'08_AWB45_020_2';1.000;0.240;0.161
'NotChainSuccession(04_BPT_005, 08_AWB45_030)';'NotChainSuccession';'04_BPT_005';'08_AWB45_030';1.000;0.238;0.159
'NotChainSuccession(04_BPT_005, 08_AWB45_040)';'NotChainSuccession';'04_BPT_005';'08_AWB45_040';1.000;0.206;0.138
'RespondedExistence(04_BPT_005, 09_AH_I_010)';'RespondedExistence';'04_BPT_005';'09_AH_I_010';0.809;0.541;0.419
'NotChainSuccession(04_BPT_005, 09_AH_I_010)';'NotChainSuccession';'04_BPT_005';'09_AH_I_010';1.000;0.669;0.518
'RespondedExistence(04_BPT_005, 11_AH_II_010)';'RespondedExistence';'04_BPT_005';'11_AH_II_010';0.773;0.517;0.284
'NotChainSuccession(04_BPT_005, 11_AH_II_010)';'NotChainSuccession';'04_BPT_005';'11_AH_II_010';1.000;0.549;0.367
'NotChainSuccession(04_BPT_005, 13_CRD_010)';'NotChainSuccession';'04_BPT_005';'13_CRD_010';1.000;0.313;0.209
'AtMostOne(05_EIND_010)';'AtMostOne';'05_EIND_010';;1.000;0.406;0.165
'AlternatePrecedence(01_HOOFD_010, 05_EIND_010)';'AlternatePrecedence';'05_EIND_010';'01_HOOFD_010';1.000;1.000;0.406
'NotSuccession(05_EIND_010, 01_HOOFD_010)';'NotSuccession';'05_EIND_010';'01_HOOFD_010';1.000;0.406;0.406
'NotSuccession(05_EIND_010, 01_HOOFD_011)';'NotSuccession';'05_EIND_010';'01_HOOFD_011';1.000;0.406;0.269
'RespondedExistence(05_EIND_010, 01_HOOFD_015)';'RespondedExistence';'05_EIND_010';'01_HOOFD_015';1.000;0.406;0.406
'NotChainSuccession(05_EIND_010, 01_HOOFD_015)';'NotChainSuccession';'05_EIND_010';'01_HOOFD_015';0.904;0.367;0.367
'RespondedExistence(05_EIND_010, 01_HOOFD_020)';'RespondedExistence';'05_EIND_010';'01_HOOFD_020';0.998;0.405;0.404
'NotChainSuccession(05_EIND_010, 01_HOOFD_020)';'NotChainSuccession';'05_EIND_010';'01_HOOFD_020';0.930;0.378;0.376
'RespondedExistence(05_EIND_010, 01_HOOFD_030_1)';'RespondedExistence';'05_EIND_010';'01_HOOFD_030_1';0.918;0.373;0.345
'NotChainSuccession(05_EIND_010, 01_HOOFD_030_1)';'NotChainSuccession';'05_EIND_010';'01_HOOFD_030_1';0.987;0.401;0.372
'RespondedExistence(05_EIND_010, 01_HOOFD_030_2)';'RespondedExistence';'05_EIND_010';'01_HOOFD_030_2';0.908;0.369;0.324
'NotChainSuccession(05_EIND_010, 01_HOOFD_030_2)';'NotChainSuccession';'05_EIND_010';'01_HOOFD_030_2';1.000;0.406;0.357
'NotChainSuccession(05_EIND_010, 01_HOOFD_040)';'NotChainSuccession';'05_EIND_010';'01_HOOFD_040';0.966;0.317;0.129
'NotChainSuccession(05_EIND_010, 01_HOOFD_050)';'NotChainSuccession';'05_EIND_010';'01_HOOFD_050';0.875;0.343;0.139
'NotChainSuccession(05_EIND_010, 01_HOOFD_060)';'NotChainSuccession';'05_EIND_010';'01_HOOFD_060';1.000;0.318;0.129
'NotChainSuccession(05_EIND_010, 01_HOOFD_061)';'NotChainSuccession';'05_EIND_010';'01_HOOFD_061';1.000;0.406;0.202
'NotChainSuccession(05_EIND_010, 01_HOOFD_065_0)';'NotChainSuccession';'05_EIND_010';'01_HOOFD_065_0';1.000;0.406;0.170
'RespondedExistence(05_EIND_010, 01_HOOFD_065_1)';'RespondedExistence';'05_EIND_010';'01_HOOFD_065_1';0.934;0.379;0.206
'NotChainSuccession(05_EIND_010, 01_HOOFD_065_1)';'NotChainSuccession';'05_EIND_010';'01_HOOFD_065_1';1.000;0.406;0.220
'RespondedExistence(05_EIND_010, 01_HOOFD_065_2)';'RespondedExistence';'05_EIND_010';'01_HOOFD_065_2';0.934;0.379;0.206
'NotChainSuccession(05_EIND_010, 01_HOOFD_065_2)';'NotChainSuccession';'05_EIND_010';'01_HOOFD_065_2';0.998;0.405;0.220
'NotChainSuccession(05_EIND_010, 01_HOOFD_100_0)';'NotChainSuccession';'05_EIND_010';'01_HOOFD_100_0';1.000;0.335;0.136
'RespondedExistence(05_EIND_010, 01_HOOFD_101)';'RespondedExistence';'05_EIND_010';'01_HOOFD_101';0.526;0.214;0.150
'NotChainSuccession(05_EIND_010, 01_HOOFD_101)';'NotChainSuccession';'05_EIND_010';'01_HOOFD_101';0.995;0.404;0.284
'NotChainSuccession(05_EIND_010, 01_HOOFD_110)';'NotChainSuccession';'05_EIND_010';'01_HOOFD_110';0.982;0.383;0.155
'NotChainSuccession(05_EIND_010, 01_HOOFD_110_0)';'NotChainSuccession';'05_EIND_010';'01_HOOFD_110_0';0.998;0.386;0.157
'NotChainSuccession(05_EIND_010, 01_HOOFD_120)';'NotChainSuccession';'05_EIND_010';'01_HOOFD_120';0.986;0.362;0.147
'RespondedExistence(05_EIND_010, 01_HOOFD_180)';'RespondedExistence';'05_EIND_010';'01_HOOFD_180';0.846;0.344;0.297
'NotChainSuccession(05_EIND_010, 01_HOOFD_180)';'NotChainSuccession';'05_EIND_010';'01_HOOFD_180';0.995;0.404;0.350
'NotChainSuccession(05_EIND_010, 01_HOOFD_195)';'NotChainSuccession';'05_EIND_010';'01_HOOFD_195';1.000;0.406;0.268
'RespondedExistence(05_EIND_010, 01_HOOFD_200)';'RespondedExistence';'05_EIND_010';'01_HOOFD_200';0.774;0.314;0.245
'NotChainSuccession(05_EIND_010, 01_HOOFD_200)';'NotChainSuccession';'05_EIND_010';'01_HOOFD_200';1.000;0.406;0.317
'NotChainSuccession(05_EIND_010, 01_HOOFD_250)';'NotChainSuccession';'05_EIND_010';'01_HOOFD_250';0.998;0.325;0.132
'NotChainSuccession(05_EIND_010, 01_HOOFD_250_1)';'NotChainSuccession';'05_EIND_010';'01_HOOFD_250_1';1.000;0.368;0.149
'NotChainSuccession(05_EIND_010, 01_HOOFD_250_2)';'NotChainSuccession';'05_EIND_010';'01_HOOFD_250_2';1.000;0.368;0.149
'NotChainSuccession(05_EIND_010, 01_HOOFD_260)';'NotChainSuccession';'05_EIND_010';'01_HOOFD_260';1.000;0.324;0.131
'RespondedExistence(05_EIND_010, 01_HOOFD_330)';'RespondedExistence';'05_EIND_010';'01_HOOFD_330';0.593;0.241;0.169
'NotChainSuccession(05_EIND_010, 01_HOOFD_330)';'NotChainSuccession';'05_EIND_010';'01_HOOFD_330';1.000;0.406;0.284
'RespondedExistence(05_EIND_010, 01_HOOFD_370)';'RespondedExistence';'05_EIND_010';'01_HOOFD_370';0.758;0.308;0.205
'NotChainSuccession(05_EIND_010, 01_HOOFD_370)';'NotChainSuccession';'05_EIND_010';'01_HOOFD_370';1.000;0.406;0.271
'RespondedExistence(05_EIND_010, 01_HOOFD_375)';'RespondedExistence';'05_EIND_010';'01_HOOFD_375';0.762;0.309;0.240
'NotChainSuccession(05_EIND_010, 01_HOOFD_375)';'NotChainSuccession';'05_EIND_010';'01_HOOFD_375';1.000;0.406;0.315
'RespondedExistence(05_EIND_010, 01_HOOFD_380)';'RespondedExistence';'05_EIND_010';'01_HOOFD_380';0.760;0.309;0.239
'NotChainSuccession(05_EIND_010, 01_HOOFD_380)';'NotChainSuccession';'05_EIND_010';'01_HOOFD_380';0.996;0.404;0.313
'RespondedExistence(05_EIND_010, 01_HOOFD_430)';'RespondedExistence';'05_EIND_010';'01_HOOFD_430';0.686;0.279;0.197
'NotChainSuccession(05_EIND_010, 01_HOOFD_430)';'NotChainSuccession';'05_EIND_010';'01_HOOFD_430';0.998;0.406;0.286
'RespondedExistence(05_EIND_010, 01_HOOFD_480)';'RespondedExistence';'05_EIND_010';'01_HOOFD_480';0.694;0.282;0.200
'NotChainSuccession(05_EIND_010, 01_HOOFD_480)';'NotChainSuccession';'05_EIND_010';'01_HOOFD_480';1.000;0.406;0.288
'RespondedExistence(05_EIND_010, 01_HOOFD_490_1)';'RespondedExistence';'05_EIND_010';'01_HOOFD_490_1';0.756;0.307;0.236
'NotChainSuccession(05_EIND_010, 01_HOOFD_490_1)';'NotChainSuccession';'05_EIND_010';'01_HOOFD_490_1';0.987;0.401;0.308
'NotChainSuccession(05_EIND_010, 01_HOOFD_490_1a)';'NotChainSuccession';'05_EIND_010';'01_HOOFD_490_1a';1.000;0.331;0.134
'RespondedExistence(05_EIND_010, 01_HOOFD_490_2)';'RespondedExistence';'05_EIND_010';'01_HOOFD_490_2';0.671;0.273;0.197
'NotChainSuccession(05_EIND_010, 01_HOOFD_490_2)';'NotChainSuccession';'05_EIND_010';'01_HOOFD_490_2';1.000;0.406;0.293
'NotChainSuccession(05_EIND_010, 01_HOOFD_490_4)';'NotChainSuccession';'05_EIND_010';'01_HOOFD_490_4';0.998;0.405;0.186
'NotChainSuccession(05_EIND_010, 01_HOOFD_490_5)';'NotChainSuccession';'05_EIND_010';'01_HOOFD_490_5';1.000;0.364;0.148
'NotChainSuccession(05_EIND_010, 01_HOOFD_491)';'NotChainSuccession';'05_EIND_010';'01_HOOFD_491';1.000;0.406;0.187
'NotChainSuccession(05_EIND_010, 01_HOOFD_495)';'NotChainSuccession';'05_EIND_010';'01_HOOFD_495';1.000;0.406;0.250
'NotChainSuccession(05_EIND_010, 01_HOOFD_500)';'NotChainSuccession';'05_EIND_010';'01_HOOFD_500';1.000;0.406;0.190
'NotChainSuccession(05_EIND_010, 01_HOOFD_510_0)';'NotChainSuccession';'05_EIND_010';'01_HOOFD_510_0';1.000;0.329;0.133
'AlternateResponse(05_EIND_010, 01_HOOFD_510_1)';'AlternateResponse';'05_EIND_010';'01_HOOFD_510_1';0.739;0.300;0.224
'NotChainSuccession(05_EIND_010, 01_HOOFD_510_1)';'NotChainSuccession';'05_EIND_010';'01_HOOFD_510_1';1.000;0.406;0.303
'RespondedExistence(05_EIND_010, 01_HOOFD_510_2)';'RespondedExistence';'05_EIND_010';'01_HOOFD_510_2';0.725;0.294;0.221
'NotChainSuccession(05_EIND_010, 01_HOOFD_510_2)';'NotChainSuccession';'05_EIND_010';'01_HOOFD_510_2';1.000;0.406;0.305
'NotChainSuccession(05_EIND_010, 01_HOOFD_510_2a)';'NotChainSuccession';'05_EIND_010';'01_HOOFD_510_2a';1.000;0.324;0.132
'NotChainSuccession(05_EIND_010, 01_HOOFD_510_3)';'NotChainSuccession';'05_EIND_010';'01_HOOFD_510_3';1.000;0.406;0.167
'NotChainSuccession(05_EIND_010, 01_HOOFD_510_4)';'NotChainSuccession';'05_EIND_010';'01_HOOFD_510_4';1.000;0.401;0.163
'NotChainSuccession(05_EIND_010, 01_HOOFD_515)';'NotChainSuccession';'05_EIND_010';'01_HOOFD_515';1.000;0.406;0.167
'NotChainSuccession(05_EIND_010, 01_HOOFD_520)';'NotChainSuccession';'05_EIND_010';'01_HOOFD_520';1.000;0.342;0.139
'NotChainSuccession(05_EIND_010, 01_HOOFD_530)';'NotChainSuccession';'05_EIND_010';'01_HOOFD_530';1.000;0.334;0.136
'NotChainSuccession(05_EIND_010, 02_DRZ_010)';'NotChainSuccession';'05_EIND_010';'02_DRZ_010';1.000;0.406;0.266
'NotChainSuccession(05_EIND_010, 04_BPT_005)';'NotChainSuccession';'05_EIND_010';'04_BPT_005';1.000;0.406;0.272
'NotChainSuccession(05_EIND_010, 08_AWB45_005)';'NotChainSuccession';'05_EIND_010';'08_AWB45_005';1.000;0.406;0.205
'RespondedExistence(05_EIND_010, 09_AH_I_010)';'RespondedExistence';'05_EIND_010';'09_AH_I_010';0.762;0.309;0.240
'NotChainSuccession(05_EIND_010, 09_AH_I_010)';'NotChainSuccession';'05_EIND_010';'09_AH_I_010';0.997;0.405;0.314
'NotChainSuccession(05_EIND_010, 11_AH_II_010)';'NotChainSuccession';'05_EIND_010';'11_AH_II_010';1.000;0.406;0.223
'NotChainSuccession(05_EIND_010, 13_CRD_010)';'NotChainSuccession';'05_EIND_010';'13_CRD_010';1.000;0.313;0.127
'AlternatePrecedence(01_HOOFD_010, 06_VD_010)';'AlternatePrecedence';'06_VD_010';'01_HOOFD_010';1.000;1.000;0.331
'AlternatePrecedence(01_HOOFD_020, 06_VD_010)';'AlternatePrecedence';'06_VD_010';'01_HOOFD_020';1.000;0.996;0.330
'NotSuccession(06_VD_010, 01_HOOFD_010)';'NotSuccession';'06_VD_010';'01_HOOFD_010';1.000;0.331;0.331
'NotSuccession(06_VD_010, 01_HOOFD_011)';'NotSuccession';'06_VD_010';'01_HOOFD_011';1.000;0.331;0.219
'RespondedExistence(06_VD_010, 01_HOOFD_015)';'RespondedExistence';'06_VD_010';'01_HOOFD_015';1.000;0.331;0.331
'NotChainSuccession(06_VD_010, 01_HOOFD_015)';'NotChainSuccession';'06_VD_010';'01_HOOFD_015';1.000;0.331;0.331
'NotSuccession(06_VD_010, 01_HOOFD_020)';'NotSuccession';'06_VD_010';'01_HOOFD_020';1.000;0.331;0.330
'RespondedExistence(06_VD_010, 01_HOOFD_030_1)';'RespondedExistence';'06_VD_010';'01_HOOFD_030_1';0.932;0.309;0.286
'NotChainSuccession(06_VD_010, 01_HOOFD_030_1)';'NotChainSuccession';'06_VD_010';'01_HOOFD_030_1';0.997;0.330;0.306
'RespondedExistence(06_VD_010, 01_HOOFD_030_2)';'RespondedExistence';'06_VD_010';'01_HOOFD_030_2';0.914;0.303;0.266
'NotChainSuccession(06_VD_010, 01_HOOFD_030_2)';'NotChainSuccession';'06_VD_010';'01_HOOFD_030_2';1.000;0.331;0.291
'NotChainSuccession(06_VD_010, 01_HOOFD_050)';'NotChainSuccession';'06_VD_010';'01_HOOFD_050';0.975;0.323;0.126
'NotSuccession(06_VD_010, 01_HOOFD_061)';'NotSuccession';'06_VD_010';'01_HOOFD_061';1.000;0.331;0.165
'NotSuccession(06_VD_010, 01_HOOFD_065_0)';'NotSuccession';'06_VD_010';'01_HOOFD_065_0';1.000;0.331;0.139
'RespondedExistence(06_VD_010, 01_HOOFD_065_1)';'RespondedExistence';'06_VD_010';'01_HOOFD_065_1';0.877;0.290;0.157
'NotChainSuccession(06_VD_010, 01_HOOFD_065_1)';'NotChainSuccession';'06_VD_010';'01_HOOFD_065_1';0.998;0.330;0.179
'RespondedExistence(06_VD_010, 01_HOOFD_065_2)';'RespondedExistence';'06_VD_010';'01_HOOFD_065_2';0.877;0.290;0.158
'NotChainSuccession(06_VD_010, 01_HOOFD_065_2)';'NotChainSuccession';'06_VD_010';'01_HOOFD_065_2';0.996;0.330;0.179
'NotChainSuccession(06_VD_010, 01_HOOFD_101)';'NotChainSuccession';'06_VD_010';'01_HOOFD_101';0.995;0.330;0.232
'NotChainSuccession(06_VD_010, 01_HOOFD_110_0)';'NotChainSuccession';'06_VD_010';'01_HOOFD_110_0';0.991;0.328;0.127
'RespondedExistence(06_VD_010, 01_HOOFD_180)';'RespondedExistence';'06_VD_010';'01_HOOFD_180';0.957;0.317;0.274
'NotChainSuccession(06_VD_010, 01_HOOFD_180)';'NotChainSuccession';'06_VD_010';'01_HOOFD_180';0.987;0.327;0.283
'NotChainSuccession(06_VD_010, 01_HOOFD_195)';'NotChainSuccession';'06_VD_010';'01_HOOFD_195';1.000;0.331;0.218
'RespondedExistence(06_VD_010, 01_HOOFD_200)';'RespondedExistence';'06_VD_010';'01_HOOFD_200';0.909;0.301;0.235
'NotChainSuccession(06_VD_010, 01_HOOFD_200)';'NotChainSuccession';'06_VD_010';'01_HOOFD_200';1.000;0.331;0.258
'RespondedExistence(06_VD_010, 01_HOOFD_330)';'RespondedExistence';'06_VD_010';'01_HOOFD_330';0.730;0.242;0.169
'NotChainSuccession(06_VD_010, 01_HOOFD_330)';'NotChainSuccession';'06_VD_010';'01_HOOFD_330';1.000;0.331;0.232
'RespondedExistence(06_VD_010, 01_HOOFD_370)';'RespondedExistence';'06_VD_010';'01_HOOFD_370';0.884;0.293;0.195
